id,tyyppikoodi,tyyppikoodi_alaryhma,tyyppikoodi_paaryhma,sijainti_id,reitisto_id,kunta_nimi_fi,lisatieto_fi,reitti_id,tyyppi_nimi_fi,nimi_fi,omistaja,yllapitaja,reitti_nimi_fi,palvelupaikka,counter
519376,103,1,0,610905,,Helsinki,"Vaakkoi on erämainen metsäalue, jota useat lammet ja kalliot rikkovat. Vaakkoi on ihanteellinen vaihtoehto omatoimiselle ja retkeilytaitoiselle ulkoilijalle. Alueella on vanha tervahaudan pohja muutaman sadan metrin päässä pysäköintipaikalta. Helsingin kaupunki on hankkinut Vaakkoin alueen vuosina 1972 ja 1976. Vaakkoin pinta-ala on noin 600 ha.

Palvelut
- Ei ulkoilua tukevia palveluja
- Lähimmät palvelut löytyvät Luukkaan ulkoilualueelta noin 5 km:n päästä
- Telttailu ja tulenteko alueella kielletty
- Pysäköintialue Vihdintien varressa
- Opastetaulu Vihdintien varressa, opaste vanhan tervahaudan pohjalle
- Vaakkoin eräkämppä Helsingin Ladun jäsenille
- Laavu Kämmenlammella 6:lle hengelle vapaassa käytössä
- WC Vihdintien varressa ja Saarijärven uimarannalla
- Ulkoilureitit: ei viitoitettuja ulkoilureittejä. Maastossa risteilee lukemattomia merkitsemättömiä polkuja, joita ulkoilija voi hyödyntää mielikuvituksensa ja taitojensa mukaan. Metsäisiä polkuja vaellellen löytyvät etelästä Karjakaivon ja idästä Luukkaan ulkoilualueet
- Virkistyskalastus sallittua alueen lammilla: Vaakkoi, Saaren Musta, Iso ja Pikku Lehmälampi.",,Ulkoilualue,Vaakkoin ulkoilualue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),119
519376,103,1,0,610905,,Helsinki,"Vaakkoi on erämainen metsäalue, jota useat lammet ja kalliot rikkovat. Vaakkoi on ihanteellinen vaihtoehto omatoimiselle ja retkeilytaitoiselle ulkoilijalle. Alueella on vanha tervahaudan pohja muutaman sadan metrin päässä pysäköintipaikalta. Helsingin kaupunki on hankkinut Vaakkoin alueen vuosina 1972 ja 1976. Vaakkoin pinta-ala on noin 600 ha.

Palvelut
- Ei ulkoilua tukevia palveluja
- Lähimmät palvelut löytyvät Luukkaan ulkoilualueelta noin 5 km:n päästä
- Telttailu ja tulenteko alueella kielletty
- Pysäköintialue Vihdintien varressa
- Opastetaulu Vihdintien varressa, opaste vanhan tervahaudan pohjalle
- Vaakkoin eräkämppä Helsingin Ladun jäsenille
- Laavu Kämmenlammella 6:lle hengelle vapaassa käytössä
- WC Vihdintien varressa ja Saarijärven uimarannalla
- Ulkoilureitit: ei viitoitettuja ulkoilureittejä. Maastossa risteilee lukemattomia merkitsemättömiä polkuja, joita ulkoilija voi hyödyntää mielikuvituksensa ja taitojensa mukaan. Metsäisiä polkuja vaellellen löytyvät etelästä Karjakaivon ja idästä Luukkaan ulkoilualueet
- Virkistyskalastus sallittua alueen lammilla: Vaakkoi, Saaren Musta, Iso ja Pikku Lehmälampi.",,Ulkoilualue,Vaakkoin ulkoilualue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),119
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
519434,103,1,0,610958,,Helsinki,"Elisaaren alue on erittäin kaunis ja tunnettu Suomen suurimpiin kuuluvasta luonnonvaraisesta tammimetsiköstään. Saaressa on vuonna 1902 rakennettu kartano. Elisaaressa kasvaa monia harvinaisia kasveja. Eläimistö on runsas, ja ja alueella on tavattu valkohäntäpeuroja ja hirviä. Viitoitettu luontopolku on hyvä keino tutustua saareen. Osa Elisaaresta on rauhoitettu luonnonsuojelualueeksi vuonna 1994. Ulkoilualue on perustettu vuonna 1971. Alueen pinta-ala on 323 ha (vesialue 91 ha).",,Ulkoilualue,Elisaari,Kunta,Yksityinen / yritys,,ulkotila (alue),127
528910,101,1,0,618285,,Helsinki,Vallisaaren kauniiseen luontoon on mahdollista tutustua merkittyjä reittejä pitkin. Myös viereiselle Kuninkaansaarelle on kävely onnistuu aallonmurtajamaisen kannaksen kautta. Vallisaaren eteläosa on suljettu vaarallisten rakenteiden vuoksi. Reitit eivät ole esteettömiä: maasto on epätasaista ja ylämäet jyrkähköjä. Ei talvikunnossapitoa. Vallisaarelle on noin 20 minuutin laivamatka Helsingin Kauppatorilta.,,Lähipuisto,Vallisaari,Valtio,Yksityinen / yritys,,ulkotila (alue),140
528920,101,1,0,618294,,Helsinki,"Saarelle pääsee Kauppatorilta lähtevällä vesibussilla. Telttailu sekä omalla veneellä saapuminen sallittu.

Kaksi ravintolaa, kaksi (epävirallista) hiekkauimarantaa, kolme saunaa, vierasvenesatamat, piknik-paikkoja, laajat nurmialueet, hyvät tiet, selkeät opasteet ja opastuspalvelut sekä Suomen vaativin par-3 golfkenttä.",,Lähipuisto,Isosaari,Valtio,Yksityinen / yritys,,ulkotila (alue),141
528947,101,1,0,618315,,Helsinki,"Saaren pääpalveluina ravintola, vohvelibaari, sauna sekä kaksi historiallista miinamakasiinia. Makasiinit toimivat saaren juhlatiloina. Hallinta: Suomenlinnan hoitokunta.",,Lähipuisto,Lonna,Valtio,Yksityinen / yritys,,ulkotila (alue),142
608402,103,1,0,626790,,Helsinki,"Varsasaari on Helsingin kaupungin kaupunkiympäristön toimialan omistama virkistyssaari Espoon itäsaaristossa. Varsasaari sijaitsee Espoon Westendissä noin 250 metriä mantereesta. Saari on yleistä virkistysaluetta ja avoin kaikille pääkaupunkiseudun retkeilijöille ja veneilijöille. Omalla veneellä voi kiinnittyä saaren yhteiskäytössä olevaan päälaituriin (laiturin sivuille keulakiinnityksellä). Vuorokausittainen yöpymismaksu veneilijöille ja telttailijoille. Saaren lounaispuolella on loivapohjainen hiekkaranta, vesipiste, kesäsuihku, pukukopit, keittokatos sekä kuivakäymälä. Saaren sauna on avoinna kaikille retkeilijöille.

Varsasaaressa on noin 250 kesämajaa. Saarta hallinnoi ja huoltaa Varsasaariyhdistys Ry sekä yhdistyksen palkkaama huoltomies. Saaressa on helppokulkuinen polkuverkosto, jota seuraamalla voi tutustua saareen ja kesämaja-alueeseen.",,Ulkoilualue,Varsasaari,Kunta,Yksityinen / yhdistys,,ulkotila (alue),143
608406,101,1,0,626793,,Helsinki,"Katajanokanluoto on pienin yleisölle avoinna oleva retki- ja ravintolasaarikohde Helsingin edustalla Katajanokan ja Suomenlinnan välissä. Saareen on vesireittiliikennöinti Kauppatorilta. Omalla veneellä saareen pääsee rajoitetusti ruokailun ajaksi Cafe Kobbenin ollessa avoinna. Omien juomien ja eväiden nauttiminen on kielletty, sillä koko luoto on anniskelu- ja ravintola-aluetta.
Kesäkahvila-ravintola ja käymälät.",,Lähipuisto,Katajanokanluoto,Yritys,Yksityinen / yritys,,ulkotila (alue),144
608407,101,1,0,626794,,Helsinki,"Saaren toimintaa operoi FRS Finland Oy. Kivisaaressa on majoitus- ja ravintolatoimintaa. Alue käsittää kaksi saarta Kivisaaren ja tätä pienemmän Karhusaaren, joiden yhteinen pinta-ala on viisi hehtaaria. Silta yhdistää saaret toisiinsa.
Kivisaaressa on hirsirakenteinen, Eliel Saarisen piirtämä päärakennus Merilinna, viisi majoitusrakennusta, kappeli ja sauna. Saaressa on sähkö, juomakelpoista vettä ja 8 kuivakäymälää. Rantasauna uimalaitureineen. Karhusaaren puolella grillipaikka.",,Lähipuisto,Kivisaari,Muu,Muu,,ulkotila (alue),145
608407,101,1,0,626794,,Helsinki,"Saaren toimintaa operoi FRS Finland Oy. Kivisaaressa on majoitus- ja ravintolatoimintaa. Alue käsittää kaksi saarta Kivisaaren ja tätä pienemmän Karhusaaren, joiden yhteinen pinta-ala on viisi hehtaaria. Silta yhdistää saaret toisiinsa.
Kivisaaressa on hirsirakenteinen, Eliel Saarisen piirtämä päärakennus Merilinna, viisi majoitusrakennusta, kappeli ja sauna. Saaressa on sähkö, juomakelpoista vettä ja 8 kuivakäymälää. Rantasauna uimalaitureineen. Karhusaaren puolella grillipaikka.",,Lähipuisto,Kivisaari,Muu,Muu,,ulkotila (alue),145
608407,101,1,0,626794,,Helsinki,"Saaren toimintaa operoi FRS Finland Oy. Kivisaaressa on majoitus- ja ravintolatoimintaa. Alue käsittää kaksi saarta Kivisaaren ja tätä pienemmän Karhusaaren, joiden yhteinen pinta-ala on viisi hehtaaria. Silta yhdistää saaret toisiinsa.
Kivisaaressa on hirsirakenteinen, Eliel Saarisen piirtämä päärakennus Merilinna, viisi majoitusrakennusta, kappeli ja sauna. Saaressa on sähkö, juomakelpoista vettä ja 8 kuivakäymälää. Rantasauna uimalaitureineen. Karhusaaren puolella grillipaikka.",,Lähipuisto,Kivisaari,Muu,Muu,,ulkotila (alue),145
608408,101,1,0,626795,,Helsinki,"Saari on yleistä virkistysaluetta, jonne johtaa vähän yli kilometrin pituinen pitkospuureitti läpi luonnonsuojelualueen laajan ruovikon ja Lammassaaren. Pitkospuureitti alkaa Pornaistenniemestä Jokisuuntien eteläpään vierestä  ja kulkee Lammassaaren kautta. Pitkokset soveltuvat lastenvaunuille Lammassaareen asti. Kuusiluodon pitkokset ovat kapeat ja niillä voi tarvita kumisaappaita, jos merivesi on korkealla eli tasossa 30-50 cm yli keskivedenkorkeuden. Jos korkeus on yli 50 cm, saareen voi olla vaikea tai mahdotonta päästä. 
Luontoharrastajien yhdistys Vanhankaupungin kulttuuri-ekologinen klubi ry on vuokrannut Kuusiluodon vanhan puuhuvilan.",,Lähipuisto,Kuusiluoto,Kunta,Kunta / tekninen toimi,,ulkotila (alue),148
608432,101,1,0,626820,,Helsinki,"Seurasaarenselän länsiosassa, noin 15 minuutin merimatkan päässä keskustasta. Saaressa toimii seurakuntayhtymän vapaa-ajankeskus, jossa järjestetään kesäisin päiväleiritoimintaa ja muita seurakuntalaisille suunnattuja tapahtumia. Myös yksittäisille kävijöille avoin, lapsiystävällinen, esteetön ja päihteetön päiväretkikohde. Ei yöpymismahdollisuutta. Ravintola, kanttiini, uimaranta, sauna, lentopallokenttä, leikkivälineitä, luontopolku sekä kesäisin lampaita, kanoja ja ankkoja.",,Lähipuisto,Mustasaari / Seurakuntayhtymän vapaa-ajan keskus,Muu,Muu,,ulkotila (alue),149
608434,101,1,0,626822,,Helsinki,Itä-Helsingin ulkosaaristossa (Itäsaaret). Lintujen pesintää ei saa häiritä.,,Lähipuisto,Tammaluoto,Valtio,Valtio,,ulkotila (alue),150
608435,101,1,0,626823,,Helsinki,"Leikkipaikka lapsille, pieni ulkokuntoilupaikka, koira-aitaus ja koirien oma uimapaikka, ravintola, yleisö-wc, Tervasaaren amfiteatteri sekä mattolaituri. Tervasaaren pääsee kävellen kannasta pitkin Pohjoisrannasta.",,Lähipuisto,Tervasaari,Kunta,Kunta / tekninen toimi,,ulkotila (alue),151
610515,103,1,0,628906,,Helsinki,,,Ulkoilualue,Laajasalon liikuntapuisto / Puistojumppa-alue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),152
610516,103,1,0,628907,,Helsinki,,,Ulkoilualue,Mellunmäen virkistysalue / Puistojumppa-alue,Kunta,Kunta / tekninen toimi,,ulkotila (alue),153
610517,103,1,0,628908,,Helsinki,,,Ulkoilualue,Mustakivenpuisto / Puistojumppa-alue,Kunta,Kunta / tekninen toimi,,ulkotila (alue),154
610624,107,1,0,629024,,Helsinki,"Salmen ulkoilualueen päärakennuksen läheisyydessä on matkailuvaunualue, jossa on 95 kausipaikkaa sähköllä (ei lyhytaikaista majoitusta). Alueella on käytössä pesutilat sekä kahvila Pohjoinen Pirtti.",,Matkailupalveluiden alue,Salmen ulkoilualue / Matkailuvaunualue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),155
610626,107,1,0,629026,,Helsinki,"Matkailuvaunualueella on 48 paikkaa päärakennuksen läheisyydessä, ja alueella on käytössä pesu- ja pyykinpesutilat sekä sähkö. Talvikäyttö on myös mahdollinen.",,Matkailupalveluiden alue,Luukin ulkoilualue / Matkailuvaunualue,Kunta,Kunta / liikuntatoimi,,ulkotila (alue),156
95341,4401,4400,4000,595072,511478,Helsinki,Talvisin kunnossapidettävä latu.,583437,Kuntorata,Roihuvuoren kuntorata,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),157
95341,4401,4400,4000,595072,511478,Helsinki,Talvisin kunnossapidettävä latu.,583437,Kuntorata,Roihuvuoren kuntorata,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),157
506965,4403,4400,4000,601293,511885,Helsinki,"Viikin-Vanhankaupunginlahden luonnonsuojelualueen eteläpäähän, Kivinokan niemeen rakennettu polku on mainio luontoretkikohde niin ulkoilijoille, koululaisille kuin liikkumis- ja toimimisesteisille. 

Kivinokan pysäköintipaikalta luontopolun alkuun on Rajatietä pitkin 300 metrin matka. Rajatie ei ole ns. virallinen tie eli sitä ei löydy sähköisistä karttapalveluista. Tie on jyrkkä, kivituhkapintainen ja paikoin epätasainen. Rajatien alussa on lukittu puomi, joka on koodilla toimiva. Puomi on lukittuna aikavälillä 13.6.-21.8. Polun lähtöpisteessä on saattoliikenteen kääntöpaikka ja muutama esteetön pysäköintipaikka

Puumerkkipolun (330 metriä) reitti on rakennettu mahdollisimman tasaiseksi, helppokulkuiseksi, reilun metrin leveäksi ja se on päällystetty kivituhkalla. Joissakin kohdissa polku on jyrkkä ja ylittää esteettömän reitin kahdeksan prosentin enimmäiskaltevuuden. Metsäpolun varrella on muutamia penkkejä. Käsijohde ohjaa kulkijan kohdetaululta eli puumerkiltä toiselle kohti sadekatosta ja lintulavaa.",728236,Kävelyreitti/ulkoilureitti,Kivinokan luontopolku/ Esteetön luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),159
507097,4403,4400,4000,601392,511891,Helsinki,"Ulkoilureitti sopii erityisesti vanhuksille ja liikuntarajoitteisille. Polulla voivat liikkua esteettä niin rollaattorin ja pyörätuolin käyttäjät, näkövammaiset kuin muistin ongelmista kärsivätkin.

Puistossa on 250 metrin pituinen metsäinen perusreitti ja sen terveyskeskukseen yhdistävä 150 metrinen lisäreitti. Levähdys- ja oleskelupaikkoineen reitit soveltuvat hyvin ulkoiluun ja luonnon tarkkailuun. Perus- ja lisäreitti ovat noin kolme metriä leveitä kivituhkapintaisia polkuja. Kokonaan tasaisella perusreitillä huonomuistisen matkaa helpottaa polun sisäreunaa kiertävä kaide, joka johdattaa kulkijan turvallisesti takaisin lähtöpaikalle. Liikkumista ohjaa myös polun toisen laidan 30 cm leveä kivireunus.

Hyvin valaistuille poluille on rakennettu 50 metrin välein levähdyspaikkoja, joissa on eri korkuisia, muotoiltuja penkkejä. Perusreitillä penkkien väri on kullankeltainen ja yhdysreitillä oranssi.",581698,Kävelyreitti/ulkoilureitti,Suursuontien vanhustenpolku / Esteetön reitti,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),160
